,act,pow,img,round
2425,push,0.5,Baby 2,0
2426,push,0.5,Baby 2,0
2427,push,0.5,Baby 2,0
2428,push,0.5,Baby 2,0
2429,push,0.5,Baby 2,0
2430,push,0.5,Baby 2,0
2431,push,0.5,Baby 2,0
2432,push,0.5,Baby 2,0
2433,push,0.5,Baby 2,0
2434,push,0.5,Baby 2,0
2435,push,0.5,Baby 2,0
2436,push,0.5,Baby 2,0
2437,push,0.5,Baby 2,0
2438,push,0.5,Baby 2,0
2439,push,0.5,Baby 2,0
2440,push,0.5,Baby 2,0
2441,push,0.5,Baby 2,0
2442,push,0.5,Baby 2,0
2443,push,0.5,Baby 2,0
2444,push,0.5,Baby 2,0
2445,push,0.5,Baby 2,0
2446,push,0.5,Baby 2,0
2447,push,0.5,Baby 2,0
2448,push,0.5,Baby 2,0
2449,push,0.5,Baby 2,0
2450,push,0.5,Baby 2,0
2451,push,0.5,Baby 2,0
2452,push,0.5,Baby 2,0
2453,push,0.5,Baby 2,0
2454,push,0.5,Baby 2,0
2455,push,0.5,Baby 2,0
2456,push,0.5,Baby 2,0
2457,push,0.5,Baby 2,0
2458,push,0.5,Baby 2,0
2459,push,0.5,Baby 2,0
2460,push,0.5,Baby 2,0
2461,push,0.5,Baby 2,0
2462,push,0.5,Baby 2,0
2463,push,0.5,Baby 2,0
2464,push,0.5,Baby 2,0
2465,push,0.5,Baby 2,0
2466,push,0.5,Baby 2,0
2467,push,0.5,Baby 2,0
2468,push,0.5,Baby 2,0
2469,push,0.5,Baby 2,0
2470,push,0.5,Baby 2,0
2471,push,0.5,Baby 2,0
2472,push,0.5,Baby 2,0
2473,push,0.5,Baby 2,0
2474,push,0.5,Baby 2,0
2475,push,0.5,Baby 2,0
2476,push,0.5,Baby 2,0
2477,push,0.5,Baby 2,0
2478,push,0.5,Baby 2,0
2479,push,0.5,Baby 2,0
2480,push,0.5,Baby 2,0
2481,push,0.5,Baby 2,0
2482,push,0.5,Baby 2,0
2483,push,0.5,Baby 2,0
2484,push,0.5,Baby 2,0
2485,push,0.5,Baby 2,0
2486,push,0.5,Baby 2,0
2487,push,0.5,Baby 2,0
2488,push,0.5,Baby 2,0
2489,push,0.5,Baby 2,0
2490,push,0.5,Baby 2,0
2491,push,0.5,Baby 2,0
2492,push,0.5,Baby 2,0
2493,push,0.5,Baby 2,0
2494,push,0.5,Baby 2,0
2495,push,0.5,Baby 2,0
2496,push,0.5,Baby 2,0
2497,push,0.5,Baby 2,0
2498,push,0.5,Baby 2,0
2499,push,0.5,Baby 2,0
2500,push,0.5,Baby 2,0
2501,push,0.5,Baby 2,0
2502,push,0.5,Baby 2,0
2503,push,0.5,Exercise 1,0
2504,push,0.5,Exercise 1,0
2505,push,0.5,Exercise 1,0
2506,push,0.5,Exercise 1,0
2507,push,0.5,Exercise 1,0
2508,push,0.5,Exercise 1,0
2509,push,0.5,Exercise 1,0
2510,push,0.5,Exercise 1,0
2511,push,0.5,Exercise 1,0
2512,push,0.5,Exercise 1,0
2513,push,0.5,Exercise 1,0
2514,push,0.5,Exercise 1,0
2515,push,0.5,Exercise 1,0
2516,push,0.5,Exercise 1,0
2517,push,0.5,Exercise 1,0
2518,push,0.5,Exercise 1,0
2519,push,0.5,Exercise 1,0
2520,push,0.5,Exercise 1,0
2521,push,0.5,Exercise 1,0
2522,push,0.5,Exercise 1,0
2523,push,0.5,Exercise 1,0
2524,push,0.5,Exercise 1,0
2525,push,0.5,Exercise 1,0
2526,push,0.5,Exercise 1,0
2527,push,0.5,Exercise 1,0
2528,push,0.5,Exercise 1,0
2529,push,0.5,Exercise 1,0
2530,push,0.5,Exercise 1,0
2531,push,0.5,Exercise 1,0
2532,push,0.5,Exercise 1,0
2533,push,0.5,Exercise 1,0
2534,push,0.5,Exercise 1,0
2535,push,0.5,Exercise 1,0
2536,push,0.5,Exercise 1,0
2537,push,0.5,Exercise 1,0
2538,push,0.5,Exercise 1,0
2539,push,0.5,Exercise 1,0
2540,push,0.5,Exercise 1,0
2541,push,0.5,Exercise 1,0
2542,push,0.5,Exercise 1,0
2543,push,0.5,Exercise 1,0
2544,push,0.5,Exercise 1,0
2545,push,0.5,Exercise 1,0
2546,push,0.5,Exercise 1,0
2547,push,0.5,Exercise 1,0
2548,push,0.5,Exercise 1,0
2549,push,0.5,Exercise 1,0
2550,push,0.5,Exercise 1,0
2551,push,0.5,Exercise 1,0
2552,push,0.5,Exercise 1,0
2553,push,0.5,Exercise 1,0
2554,push,0.5,Exercise 1,0
2555,push,0.5,Exercise 1,0
2556,push,0.5,Exercise 1,0
2557,push,0.5,Exercise 1,0
2558,push,0.5,Exercise 1,0
2559,push,0.5,Exercise 1,0
2560,push,0.5,Exercise 1,0
2561,push,0.5,Exercise 1,0
2562,push,0.5,Exercise 1,0
2563,push,0.5,Exercise 1,0
2564,push,0.5,Exercise 1,0
2565,push,0.5,Exercise 1,0
2566,push,0.5,Exercise 1,0
2567,push,0.5,Exercise 1,0
2568,push,0.5,Exercise 1,0
2569,push,0.5,Exercise 1,0
2570,push,0.5,Exercise 1,0
2571,push,0.5,Exercise 1,0
2572,push,0.5,Exercise 1,0
2573,push,0.5,Exercise 1,0
2574,push,0.5,Exercise 1,0
2575,push,0.5,Exercise 1,0
2576,push,0.5,Exercise 1,0
2577,push,0.5,Exercise 1,0
2578,push,0.5,Exercise 1,0
2579,push,0.5,Exercise 1,0
2580,push,0.5,Exercise 1,0
2581,push,0.5,Exercise 1,0
2582,push,0.5,Exercise 1,0
2583,push,0.5,Exercise 1,0
2584,push,0.5,Miserable pose 3,0
2585,push,0.5,Miserable pose 3,0
2586,push,0.5,Miserable pose 3,0
2587,push,0.5,Miserable pose 3,0
2588,push,0.5,Miserable pose 3,0
2589,push,0.5,Miserable pose 3,0
2590,push,0.5,Miserable pose 3,0
2591,push,0.5,Miserable pose 3,0
2592,push,0.5,Miserable pose 3,0
2593,push,0.5,Miserable pose 3,0
2594,push,0.5,Miserable pose 3,0
2595,push,0.5,Miserable pose 3,0
2596,push,0.5,Miserable pose 3,0
2597,push,0.5,Miserable pose 3,0
2598,push,0.5,Miserable pose 3,0
2599,push,0.5,Miserable pose 3,0
2600,push,0.5,Miserable pose 3,0
2601,push,0.5,Miserable pose 3,0
2602,push,0.5,Miserable pose 3,0
2603,push,0.5,Miserable pose 3,0
2604,push,0.5,Miserable pose 3,0
2605,push,0.5,Miserable pose 3,0
2606,push,0.5,Miserable pose 3,0
2607,push,0.5,Miserable pose 3,0
2608,push,0.5,Miserable pose 3,0
2609,push,0.5,Miserable pose 3,0
2610,push,0.5,Miserable pose 3,0
2611,push,0.5,Miserable pose 3,0
2612,push,0.5,Miserable pose 3,0
2613,push,0.5,Miserable pose 3,0
2614,push,0.5,Miserable pose 3,0
2615,push,0.5,Miserable pose 3,0
2616,push,0.5,Miserable pose 3,0
2617,push,0.5,Miserable pose 3,0
2618,push,0.5,Miserable pose 3,0
2619,push,0.5,Miserable pose 3,0
2620,push,0.5,Miserable pose 3,0
2621,push,0.5,Miserable pose 3,0
2622,push,0.5,Miserable pose 3,0
2623,push,0.5,Miserable pose 3,0
2624,push,0.5,Miserable pose 3,0
2625,push,0.5,Miserable pose 3,0
2626,push,0.5,Miserable pose 3,0
2627,push,0.5,Miserable pose 3,0
2628,push,0.5,Miserable pose 3,0
2629,push,0.5,Miserable pose 3,0
2630,push,0.5,Miserable pose 3,0
2631,push,0.5,Miserable pose 3,0
2632,push,0.5,Miserable pose 3,0
2633,push,0.5,Miserable pose 3,0
2634,push,0.5,Miserable pose 3,0
2635,push,0.5,Miserable pose 3,0
2636,push,0.5,Miserable pose 3,0
2637,push,0.5,Miserable pose 3,0
2638,push,0.5,Miserable pose 3,0
2639,push,0.5,Miserable pose 3,0
2640,push,0.5,Miserable pose 3,0
2641,push,0.5,Miserable pose 3,0
2642,push,0.5,Miserable pose 3,0
2643,push,0.5,Miserable pose 3,0
2644,push,0.5,Miserable pose 3,0
2645,push,0.5,Miserable pose 3,0
2646,push,0.5,Miserable pose 3,0
2647,push,0.5,Miserable pose 3,0
2648,push,0.5,Miserable pose 3,0
2649,push,0.5,Miserable pose 3,0
2650,push,0.5,Miserable pose 3,0
2651,push,0.5,Miserable pose 3,0
2652,push,0.5,Miserable pose 3,0
2653,push,0.5,Miserable pose 3,0
2654,push,0.5,Miserable pose 3,0
2655,push,0.5,Miserable pose 3,0
2656,push,0.5,Miserable pose 3,0
2657,push,0.5,Miserable pose 3,0
2658,push,0.5,Miserable pose 3,0
2659,push,0.5,Miserable pose 3,0
2660,push,0.5,Miserable pose 3,0
2661,push,0.5,Miserable pose 3,0
2662,push,0.5,Miserable pose 3,0
2663,push,0.5,Miserable pose 3,0
2664,push,0.5,Miserable pose 3,0
2665,push,0.5,Cockroach 4,0
2666,push,0.5,Cockroach 4,0
2667,push,0.5,Cockroach 4,0
2668,push,0.5,Cockroach 4,0
2669,push,0.5,Cockroach 4,0
2670,push,0.5,Cockroach 4,0
2671,push,0.5,Cockroach 4,0
2672,push,0.5,Cockroach 4,0
2673,push,0.5,Cockroach 4,0
2674,push,0.5,Cockroach 4,0
2675,push,0.5,Cockroach 4,0
2676,push,0.5,Cockroach 4,0
2677,push,0.5,Cockroach 4,0
2678,push,0.5,Cockroach 4,0
2679,push,0.5,Cockroach 4,0
2680,push,0.5,Cockroach 4,0
2681,push,0.5,Cockroach 4,0
2682,push,0.5,Cockroach 4,0
2683,push,0.5,Cockroach 4,0
2684,push,0.5,Cockroach 4,0
2685,push,0.5,Cockroach 4,0
2686,push,0.5,Cockroach 4,0
2687,push,0.5,Cockroach 4,0
2688,push,0.5,Cockroach 4,0
2689,push,0.5,Cockroach 4,0
2690,push,0.5,Cockroach 4,0
2691,push,0.5,Cockroach 4,0
2692,push,0.5,Cockroach 4,0
2693,push,0.5,Cockroach 4,0
2694,push,0.5,Cockroach 4,0
2695,push,0.5,Cockroach 4,0
2696,push,0.5,Cockroach 4,0
2697,push,0.5,Cockroach 4,0
2698,push,0.5,Cockroach 4,0
2699,push,0.5,Cockroach 4,0
2700,push,0.5,Cockroach 4,0
2701,push,0.5,Cockroach 4,0
2702,push,0.5,Cockroach 4,0
2703,push,0.5,Cockroach 4,0
2704,push,0.5,Cockroach 4,0
2705,push,0.5,Cockroach 4,0
2706,push,0.5,Cockroach 4,0
2707,push,0.5,Cockroach 4,0
2708,push,0.5,Cockroach 4,0
2709,push,0.5,Cockroach 4,0
2710,push,0.5,Cockroach 4,0
2711,push,0.5,Cockroach 4,0
2712,push,0.5,Cockroach 4,0
2713,push,0.5,Cockroach 4,0
2714,push,0.5,Cockroach 4,0
2715,push,0.5,Cockroach 4,0
2716,push,0.5,Cockroach 4,0
2717,push,0.5,Cockroach 4,0
2718,push,0.5,Cockroach 4,0
2719,push,0.5,Cockroach 4,0
2720,push,0.5,Cockroach 4,0
2721,push,0.5,Cockroach 4,0
2722,push,0.5,Cockroach 4,0
2723,push,0.5,Cockroach 4,0
2724,push,0.5,Cockroach 4,0
2725,push,0.5,Cockroach 4,0
2726,push,0.5,Cockroach 4,0
2727,push,0.5,Cockroach 4,0
2728,push,0.5,Cockroach 4,0
2729,push,0.5,Cockroach 4,0
2730,push,0.5,Cockroach 4,0
2731,push,0.5,Cockroach 4,0
2732,push,0.5,Cockroach 4,0
2733,push,0.5,Cockroach 4,0
2734,push,0.5,Cockroach 4,0
2735,push,0.5,Cockroach 4,0
2736,push,0.5,Cockroach 4,0
2737,push,0.5,Cockroach 4,0
2738,push,0.5,Cockroach 4,0
2739,push,0.5,Cockroach 4,0
2740,push,0.5,Cockroach 4,0
2741,push,0.5,Cockroach 4,0
2742,push,0.5,Cockroach 4,0
2743,push,0.5,Cockroach 4,0
2744,push,0.5,Cockroach 4,0
2745,push,0.5,Cockroach 4,0
2746,push,0.5,Fence 2,0
2747,push,0.5,Fence 2,0
2748,push,0.5,Fence 2,0
2749,push,0.5,Fence 2,0
2750,push,0.5,Fence 2,0
2751,push,0.5,Fence 2,0
2752,push,0.5,Fence 2,0
2753,push,0.5,Fence 2,0
2754,push,0.5,Fence 2,0
2755,push,0.5,Fence 2,0
2756,push,0.5,Fence 2,0
2757,push,0.5,Fence 2,0
2758,push,0.5,Fence 2,0
2759,push,0.5,Fence 2,0
2760,push,0.5,Fence 2,0
2761,push,0.5,Fence 2,0
2762,push,0.5,Fence 2,0
2763,push,0.5,Fence 2,0
2764,push,0.5,Fence 2,0
2765,push,0.5,Fence 2,0
2766,push,0.5,Fence 2,0
2767,push,0.5,Fence 2,0
2768,push,0.5,Fence 2,0
2769,push,0.5,Fence 2,0
2770,push,0.5,Fence 2,0
2771,push,0.5,Fence 2,0
2772,push,0.5,Fence 2,0
2773,push,0.5,Fence 2,0
2774,push,0.5,Fence 2,0
2775,push,0.5,Fence 2,0
2776,push,0.5,Fence 2,0
2777,push,0.5,Fence 2,0
2778,push,0.5,Fence 2,0
2779,push,0.5,Fence 2,0
2780,push,0.5,Fence 2,0
2781,push,0.5,Fence 2,0
2782,push,0.5,Fence 2,0
2783,push,0.5,Fence 2,0
2784,push,0.5,Fence 2,0
2785,push,0.5,Fence 2,0
2786,push,0.5,Fence 2,0
2787,push,0.5,Fence 2,0
2788,push,0.5,Fence 2,0
2789,push,0.5,Fence 2,0
2790,push,0.5,Fence 2,0
2791,push,0.5,Fence 2,0
2792,push,0.5,Fence 2,0
2793,push,0.5,Fence 2,0
2794,push,0.5,Fence 2,0
2795,push,0.5,Fence 2,0
2796,push,0.5,Fence 2,0
2797,push,0.5,Fence 2,0
2798,push,0.5,Fence 2,0
2799,push,0.5,Fence 2,0
2800,push,0.5,Fence 2,0
2801,push,0.5,Fence 2,0
2802,push,0.5,Fence 2,0
2803,push,0.5,Fence 2,0
2804,push,0.5,Fence 2,0
2805,push,0.5,Fence 2,0
2806,push,0.5,Fence 2,0
2807,push,0.5,Fence 2,0
2808,push,0.5,Fence 2,0
2809,push,0.5,Fence 2,0
2810,push,0.5,Fence 2,0
2811,push,0.5,Fence 2,0
2812,push,0.5,Fence 2,0
2813,push,0.5,Fence 2,0
2814,push,0.5,Fence 2,0
2815,push,0.5,Fence 2,0
2816,push,0.5,Fence 2,0
2817,push,0.5,Fence 2,0
2818,push,0.5,Fence 2,0
2819,push,0.5,Fence 2,0
2820,push,0.5,Fence 2,0
2821,push,0.5,Fence 2,0
2822,push,0.5,Fence 2,0
2823,push,0.5,Fence 2,0
2824,push,0.5,Fence 2,0
2825,push,0.5,Fence 2,0
2826,push,0.5,Explosion 5,0
2827,push,0.5,Explosion 5,0
2828,push,0.5,Explosion 5,0
2829,push,0.5,Explosion 5,0
2830,push,0.5,Explosion 5,0
2831,push,0.5,Explosion 5,0
2832,push,0.5,Explosion 5,0
2833,push,0.5,Explosion 5,0
2834,push,0.5,Explosion 5,0
2835,push,0.5,Explosion 5,0
2836,push,0.5,Explosion 5,0
2837,push,0.5,Explosion 5,0
2838,push,0.5,Explosion 5,0
2839,push,0.5,Explosion 5,0
2840,push,0.5,Explosion 5,0
2841,push,0.5,Explosion 5,0
2842,push,0.5,Explosion 5,0
2843,push,0.5,Explosion 5,0
2844,push,0.5,Explosion 5,0
2845,push,0.5,Explosion 5,0
2846,push,0.5,Explosion 5,0
2847,push,0.5,Explosion 5,0
2848,push,0.5,Explosion 5,0
2849,push,0.5,Explosion 5,0
2850,push,0.5,Explosion 5,0
2851,push,0.5,Explosion 5,0
2852,push,0.5,Explosion 5,0
2853,push,0.5,Explosion 5,0
2854,push,0.5,Explosion 5,0
2855,push,0.5,Explosion 5,0
2856,push,0.5,Explosion 5,0
2857,push,0.5,Explosion 5,0
2858,push,0.5,Explosion 5,0
2859,push,0.5,Explosion 5,0
2860,push,0.5,Explosion 5,0
2861,push,0.5,Explosion 5,0
2862,push,0.5,Explosion 5,0
2863,push,0.5,Explosion 5,0
2864,push,0.5,Explosion 5,0
2865,push,0.5,Explosion 5,0
2866,push,0.5,Explosion 5,0
2867,push,0.5,Explosion 5,0
2868,push,0.5,Explosion 5,0
2869,push,0.5,Explosion 5,0
2870,push,0.5,Explosion 5,0
2871,push,0.5,Explosion 5,0
2872,push,0.5,Explosion 5,0
2873,push,0.5,Explosion 5,0
2874,push,0.5,Explosion 5,0
2875,push,0.5,Explosion 5,0
2876,push,0.5,Explosion 5,0
2877,push,0.5,Explosion 5,0
2878,push,0.5,Explosion 5,0
2879,push,0.5,Explosion 5,0
2880,push,0.5,Explosion 5,0
2881,push,0.5,Explosion 5,0
2882,push,0.5,Explosion 5,0
2883,push,0.5,Explosion 5,0
2884,push,0.5,Explosion 5,0
2885,push,0.5,Explosion 5,0
2886,push,0.5,Explosion 5,0
2887,push,0.5,Explosion 5,0
2888,push,0.5,Explosion 5,0
2889,push,0.5,Explosion 5,0
2890,push,0.5,Explosion 5,0
2891,push,0.5,Explosion 5,0
2892,push,0.5,Explosion 5,0
2893,push,0.5,Explosion 5,0
2894,push,0.5,Explosion 5,0
2895,push,0.5,Explosion 5,0
2896,push,0.5,Explosion 5,0
2897,push,0.5,Explosion 5,0
2898,push,0.5,Explosion 5,0
2899,push,0.5,Explosion 5,0
2900,push,0.5,Explosion 5,0
2901,push,0.5,Explosion 5,0
2902,push,0.5,Explosion 5,0
2903,push,0.5,Explosion 5,0
2904,push,0.5,Explosion 5,0
2905,push,0.5,Explosion 5,0
2906,push,0.5,Explosion 5,0
2907,push,0.5,Rafting 5,0
2908,push,0.5,Rafting 5,0
2909,push,0.5,Rafting 5,0
2910,push,0.5,Rafting 5,0
2911,push,0.5,Rafting 5,0
2912,push,0.5,Rafting 5,0
2913,push,0.5,Rafting 5,0
2914,push,0.5,Rafting 5,0
2915,push,0.5,Rafting 5,0
2916,push,0.5,Rafting 5,0
2917,push,0.5,Rafting 5,0
2918,push,0.5,Rafting 5,0
2919,push,0.5,Rafting 5,0
2920,push,0.5,Rafting 5,0
2921,push,0.5,Rafting 5,0
2922,push,0.5,Rafting 5,0
2923,push,0.5,Rafting 5,0
2924,push,0.5,Rafting 5,0
2925,push,0.5,Rafting 5,0
2926,push,0.5,Rafting 5,0
2927,push,0.5,Rafting 5,0
2928,push,0.5,Rafting 5,0
2929,push,0.5,Rafting 5,0
2930,push,0.5,Rafting 5,0
2931,push,0.5,Rafting 5,0
2932,push,0.5,Rafting 5,0
2933,push,0.5,Rafting 5,0
2934,push,0.5,Rafting 5,0
2935,push,0.5,Rafting 5,0
2936,push,0.5,Rafting 5,0
2937,push,0.5,Rafting 5,0
2938,push,0.5,Rafting 5,0
2939,push,0.5,Rafting 5,0
2940,push,0.5,Rafting 5,0
2941,push,0.5,Rafting 5,0
2942,push,0.5,Rafting 5,0
2943,push,0.5,Rafting 5,0
2944,push,0.5,Rafting 5,0
2945,push,0.5,Rafting 5,0
2946,push,0.5,Rafting 5,0
2947,push,0.5,Rafting 5,0
2948,push,0.5,Rafting 5,0
2949,push,0.5,Rafting 5,0
2950,push,0.5,Rafting 5,0
2951,push,0.5,Rafting 5,0
2952,push,0.5,Rafting 5,0
2953,push,0.5,Rafting 5,0
2954,push,0.5,Rafting 5,0
2955,push,0.5,Rafting 5,0
2956,push,0.5,Rafting 5,0
2957,push,0.5,Rafting 5,0
2958,push,0.5,Rafting 5,0
2959,push,0.5,Rafting 5,0
2960,push,0.5,Rafting 5,0
2961,push,0.5,Rafting 5,0
2962,push,0.5,Rafting 5,0
2963,push,0.5,Rafting 5,0
2964,push,0.5,Rafting 5,0
2965,push,0.5,Rafting 5,0
2966,push,0.5,Rafting 5,0
2967,push,0.5,Rafting 5,0
2968,push,0.5,Rafting 5,0
2969,push,0.5,Rafting 5,0
2970,push,0.5,Rafting 5,0
2971,push,0.5,Rafting 5,0
2972,push,0.5,Rafting 5,0
2973,push,0.5,Rafting 5,0
2974,push,0.5,Rafting 5,0
2975,push,0.5,Rafting 5,0
2976,push,0.5,Rafting 5,0
2977,push,0.5,Rafting 5,0
2978,push,0.5,Rafting 5,0
2979,push,0.5,Rafting 5,0
2980,push,0.5,Rafting 5,0
2981,push,0.5,Rafting 5,0
2982,push,0.5,Rafting 5,0
2983,push,0.5,Rafting 5,0
2984,push,0.5,Rafting 5,0
2985,push,0.5,Rafting 5,0
2986,push,0.5,Rafting 5,0
2987,push,0.5,Rafting 5,0
2988,push,0.5,Dog 23,0
2989,push,0.5,Dog 23,0
2990,push,0.5,Dog 23,0
2991,push,0.5,Dog 23,0
2992,push,0.5,Dog 23,0
2993,push,0.5,Dog 23,0
2994,push,0.5,Dog 23,0
2995,push,0.5,Dog 23,0
2996,push,0.5,Dog 23,0
2997,push,0.5,Dog 23,0
2998,push,0.5,Dog 23,0
2999,push,0.5,Dog 23,0
3000,push,0.5,Dog 23,0
3001,push,0.5,Dog 23,0
3002,push,0.5,Dog 23,0
3003,push,0.5,Dog 23,0
3004,push,0.5,Dog 23,0
3005,push,0.5,Dog 23,0
3006,push,0.5,Dog 23,0
3007,push,0.5,Dog 23,0
3008,push,0.5,Dog 23,0
3009,push,0.5,Dog 23,0
3010,push,0.5,Dog 23,0
3011,push,0.5,Dog 23,0
3012,push,0.5,Dog 23,0
3013,push,0.5,Dog 23,0
3014,push,0.5,Dog 23,0
3015,push,0.5,Dog 23,0
3016,push,0.5,Dog 23,0
3017,push,0.5,Dog 23,0
3018,push,0.5,Dog 23,0
3019,push,0.5,Dog 23,0
3020,push,0.5,Dog 23,0
3021,push,0.5,Dog 23,0
3022,push,0.5,Dog 23,0
3023,push,0.5,Dog 23,0
3024,push,0.5,Dog 23,0
3025,push,0.5,Dog 23,0
3026,push,0.5,Dog 23,0
3027,push,0.5,Dog 23,0
3028,push,0.5,Dog 23,0
3029,push,0.5,Dog 23,0
3030,push,0.5,Dog 23,0
3031,push,0.5,Dog 23,0
3032,push,0.5,Dog 23,0
3033,push,0.5,Dog 23,0
3034,push,0.5,Dog 23,0
3035,push,0.5,Dog 23,0
3036,push,0.5,Dog 23,0
3037,push,0.5,Dog 23,0
3038,push,0.5,Dog 23,0
3039,push,0.5,Dog 23,0
3040,push,0.5,Dog 23,0
3041,push,0.5,Dog 23,0
3042,push,0.5,Dog 23,0
3043,push,0.5,Dog 23,0
3044,push,0.5,Dog 23,0
3045,push,0.5,Dog 23,0
3046,push,0.5,Dog 23,0
3047,push,0.5,Dog 23,0
3048,push,0.5,Dog 23,0
3049,push,0.5,Dog 23,0
3050,push,0.5,Dog 23,0
3051,push,0.5,Dog 23,0
3052,push,0.5,Dog 23,0
3053,push,0.5,Dog 23,0
3054,push,0.5,Dog 23,0
3055,push,0.5,Dog 23,0
3056,push,0.5,Dog 23,0
3057,push,0.5,Dog 23,0
3058,push,0.5,Dog 23,0
3059,push,0.5,Dog 23,0
3060,push,0.5,Dog 23,0
3061,push,0.5,Dog 23,0
3062,push,0.5,Dog 23,0
3063,push,0.5,Dog 23,0
3064,push,0.5,Dog 23,0
3065,push,0.5,Dog 23,0
3066,push,0.5,Dog 23,0
3067,push,0.5,Dog 23,0
3068,push,0.5,Dog 23,0
3069,push,0.5,Fireworks 2,0
3070,push,0.5,Fireworks 2,0
3071,push,0.5,Fireworks 2,0
3072,push,0.5,Fireworks 2,0
3073,push,0.5,Fireworks 2,0
3074,push,0.5,Fireworks 2,0
3075,push,0.5,Fireworks 2,0
3076,push,0.5,Fireworks 2,0
3077,push,0.5,Fireworks 2,0
3078,push,0.5,Fireworks 2,0
3079,push,0.5,Fireworks 2,0
3080,push,0.5,Fireworks 2,0
3081,push,0.5,Fireworks 2,0
3082,push,0.5,Fireworks 2,0
3083,push,0.5,Fireworks 2,0
3084,push,0.5,Fireworks 2,0
3085,push,0.5,Fireworks 2,0
3086,push,0.5,Fireworks 2,0
3087,push,0.5,Fireworks 2,0
3088,push,0.5,Fireworks 2,0
3089,push,0.5,Fireworks 2,0
3090,push,0.5,Fireworks 2,0
3091,push,0.5,Fireworks 2,0
3092,push,0.5,Fireworks 2,0
3093,push,0.5,Fireworks 2,0
3094,push,0.5,Fireworks 2,0
3095,push,0.5,Fireworks 2,0
3096,push,0.5,Fireworks 2,0
3097,push,0.5,Fireworks 2,0
3098,push,0.5,Fireworks 2,0
3099,push,0.5,Fireworks 2,0
3100,push,0.5,Fireworks 2,0
3101,push,0.5,Fireworks 2,0
3102,push,0.5,Fireworks 2,0
3103,push,0.5,Fireworks 2,0
3104,push,0.5,Fireworks 2,0
3105,push,0.5,Fireworks 2,0
3106,push,0.5,Fireworks 2,0
3107,push,0.5,Fireworks 2,0
3108,push,0.5,Fireworks 2,0
3109,push,0.5,Fireworks 2,0
3110,push,0.5,Fireworks 2,0
3111,push,0.5,Fireworks 2,0
3112,push,0.5,Fireworks 2,0
3113,push,0.5,Fireworks 2,0
3114,push,0.5,Fireworks 2,0
3115,push,0.5,Fireworks 2,0
3116,push,0.5,Fireworks 2,0
3117,push,0.5,Fireworks 2,0
3118,push,0.5,Fireworks 2,0
3119,push,0.5,Fireworks 2,0
3120,push,0.5,Fireworks 2,0
3121,push,0.5,Fireworks 2,0
3122,push,0.5,Fireworks 2,0
3123,push,0.5,Fireworks 2,0
3124,push,0.5,Fireworks 2,0
3125,push,0.5,Fireworks 2,0
3126,push,0.5,Fireworks 2,0
3127,push,0.5,Fireworks 2,0
3128,push,0.5,Fireworks 2,0
3129,push,0.5,Fireworks 2,0
3130,push,0.5,Fireworks 2,0
3131,push,0.5,Fireworks 2,0
3132,push,0.5,Fireworks 2,0
3133,push,0.5,Fireworks 2,0
3134,push,0.5,Fireworks 2,0
3135,push,0.5,Fireworks 2,0
3136,push,0.5,Fireworks 2,0
3137,push,0.5,Fireworks 2,0
3138,push,0.5,Fireworks 2,0
3139,push,0.5,Fireworks 2,0
3140,push,0.5,Fireworks 2,0
3141,push,0.5,Fireworks 2,0
3142,push,0.5,Fireworks 2,0
3143,push,0.5,Fireworks 2,0
3144,push,0.5,Fireworks 2,0
3145,push,0.5,Fireworks 2,0
3146,push,0.5,Fireworks 2,0
3147,push,0.5,Fireworks 2,0
3148,push,0.5,Fireworks 2,0
3149,push,0.5,Fireworks 2,0
3150,push,0.5,Bark 4,0
3151,push,0.5,Bark 4,0
3152,push,0.5,Bark 4,0
3153,push,0.5,Bark 4,0
3154,push,0.5,Bark 4,0
3155,push,0.5,Bark 4,0
3156,push,0.5,Bark 4,0
3157,push,0.5,Bark 4,0
3158,push,0.5,Bark 4,0
3159,push,0.5,Bark 4,0
3160,push,0.5,Bark 4,0
3161,push,0.5,Bark 4,0
3162,push,0.5,Bark 4,0
3163,push,0.5,Bark 4,0
3164,push,0.5,Bark 4,0
3165,push,0.5,Bark 4,0
3166,push,0.5,Bark 4,0
3167,push,0.5,Bark 4,0
3168,push,0.5,Bark 4,0
3169,push,0.5,Bark 4,0
3170,push,0.5,Bark 4,0
3171,push,0.5,Bark 4,0
3172,push,0.5,Bark 4,0
3173,push,0.5,Bark 4,0
3174,push,0.5,Bark 4,0
3175,push,0.5,Bark 4,0
3176,push,0.5,Bark 4,0
3177,push,0.5,Bark 4,0
3178,push,0.5,Bark 4,0
3179,push,0.5,Bark 4,0
3180,push,0.5,Bark 4,0
3181,push,0.5,Bark 4,0
3182,push,0.5,Bark 4,0
3183,push,0.5,Bark 4,0
3184,push,0.5,Bark 4,0
3185,push,0.5,Bark 4,0
3186,push,0.5,Bark 4,0
3187,push,0.5,Bark 4,0
3188,push,0.5,Bark 4,0
3189,push,0.5,Bark 4,0
3190,push,0.5,Bark 4,0
3191,push,0.5,Bark 4,0
3192,push,0.5,Bark 4,0
3193,push,0.5,Bark 4,0
3194,push,0.5,Bark 4,0
3195,push,0.5,Bark 4,0
3196,push,0.5,Bark 4,0
3197,push,0.5,Bark 4,0
3198,push,0.5,Bark 4,0
3199,push,0.5,Bark 4,0
